IncomeLevel,PropertyAge,TotalRooms,TotalBedrooms,NeighborhoodPop,AvgOccupancy,Latitude,Longitude,TargetPrice,PropertyID,RoomsPerHousehold,BedroomsRatio
3.5253631835915957,45.45439421508728,3.796719442028021,0.9991777044476157,930.7305125682765,3.62189408818947,34.08,-118.26,1.875,PROP_04387,1.0384615384615385,0.26455026455026454
3.844886221794011,21.95941485218786,4.738743325521348,1.1507078780950373,787.928561080023,2.632602509380758,33.8,-118.07,2.182,PROP_11628,1.7172839506172841,0.24299065420560745
2.471435880950605,29.58653710172369,6.084943815396003,1.2233464563556293,1001.4958399560501,3.4986518284636627,36.06,-120.79,0.875,PROP_09787,1.8802747791952894,0.20146137787056367
2.6872252126550364,32.08538514701501,5.388216532369712,1.0924293911617298,1181.5821038214024,1.9580992576612515,33.12,-117.07,1.463,PROP_15557,2.0212418300653594,0.20169765561843173
4.17681846268948,1.4890137224928446,6.212604247974638,1.2159049241089854,1423.38012215935,2.9160438131699182,34.55,-118.01,1.374,PROP_09132,1.9744152046783627,0.1962236208811551
2.8242289195088044,38.54738126373245,4.606860353964911,1.05071816714629,1079.0730762791018,2.8492231999337445,33.99,-118.4,2.767,PROP_05514,1.4492362982929021,0.2355858648481091
2.451474225184945,37.63251554939292,4.021855843871523,1.029896690755701,763.7305616448473,4.517317239822685,34.08,-118.06,1.805,PROP_06504,0.9152941176470588,0.26349614395886883
3.4890910183145025,30.765164473015243,4.780289723865721,1.044549319741089,1838.019495482531,2.1732144709864625,32.79,-117.01,1.553,PROP_15028,2.0021208907741253,0.21583686440677968
3.519554645708956,34.64348914128509,5.940269681075386,1.1109739694725664,869.8081864493395,2.853093203321174,33.88,-118.11,2.76,PROP_07816,1.869815668202765,0.1873074553296365
2.0238321302383424,,5.393031922727115,1.0763203356152191,1503.5413978570682,3.015599583614161,40.66,-122.36,0.758,PROP_18758,1.823298429319372,0.20064608758076094
3.0781463627862475,52.38227048073927,4.84330372551652,1.0216772323932912,3735.4125016085495,4.46064940394903,33.97,-118.21,1.676,PROP_07369,1.1310640578933262,0.21516587677725119
5.0019223013716445,16.481690074870073,6.366114824102859,1.062070704765685,3056.6495251784704,3.666667100239864,33.86,-118.06,2.937,PROP_07898,1.8400656814449916,0.16741031590219527
0.9814464496515919,27.640812934580083,2.7004504478215985,1.011565925479427,785.7148338799468,2.221490373028867,33.65,-117.92,2.254,PROP_10823,1.3469640644361833,0.38914443422263106
11.239987722608952,31.423395714409942,7.214441847522606,1.0170846713342998,2736.6272037679773,2.543982789719231,34.1,-118.47,5.00001,PROP_05252,2.9049855491329484,0.1418977739087178
3.9497900672916844,31.050346917878063,5.028058927157308,1.035282033031287,1504.0714325156578,2.9302058692293693,34.1,-118.03,2.239,PROP_06442,1.7970128988458927,0.20362674726105026
4.00899315036081,35.126702806249526,6.204936267447278,1.174792875659927,679.1791405753919,5.136478908047193,33.93,-117.41,0.893,PROP_11934,1.1853512705530642,0.18915510718789408
6.001798301872876,42.13784681985062,5.731596368936253,1.0379631258507325,721.7153356204456,2.3805386839881475,33.97,-118.38,2.945,PROP_05549,2.286592865928659,0.18128025820333513
3.5444337867811955,25.55886436274207,4.558640241510546,1.0606028803197511,1351.563226412943,3.3084633991945314,33.76,-118.02,1.958,PROP_11568,1.252849002849003,0.22967595224559406
3.1957761514629355,16.344506041136366,4.4377674956212445,1.0227175385600906,2951.8448999754078,3.0357746757924664,32.95,-117.05,1.678,PROP_15167,1.597743113176236,0.2266306605733278
2.815384251638984,,5.169499390581159,1.057282761514567,1335.5597920480254,1.6220886924927955,38.55,-121.51,1.379,PROP_12536,2.260999254287845,0.20811345646437993
3.2560921429237277,28.585393507744048,4.3493410706641615,1.0551228080369164,1984.9184500405854,3.155413649126811,33.91,-118.07,1.592,PROP_07779,1.2067745197168858,0.2387934645999162
3.1327305066151623,25.32353211480548,4.664763605017821,1.073741832160048,390.14994130103537,2.073023829983348,33.6,-117.7,0.771,PROP_10711,3.335858585858586,0.22331566994700985
3.9516796004074473,51.82043075316762,5.212905563840946,0.9758315134084602,1659.5637987425275,3.2951046635718844,34.17,-118.14,1.731,PROP_06624,1.5865556216537775,0.18222722159730034
2.422314533999521,45.69225762908611,3.630349375842325,1.078003916830818,2405.859979472421,3.7075978775162297,34.07,-118.26,1.817,PROP_04420,0.9873471109236609,0.300299017513883
4.453000704611539,42.76941104592205,5.850712627567702,0.9162418747029026,693.9324185913816,2.226228321323631,37.94,-122.07,2.657,PROP_01413,2.128843338213763,0.16093535075653367
2.9613282464631223,30.45345095143306,5.207329415635817,1.0651470411601103,762.8860636137825,2.7891020668501825,39.76,-121.65,0.967,PROP_01130,2.013853904282116,0.19887429643527205
2.702744343182397,34.01528517064191,5.053667839004456,1.0954559313405121,1563.1019364261351,2.9042496326055787,32.77,-117.01,1.642,PROP_15026,2.091708542713568,0.2171171171171171
3.299999783745514,51.70787152284094,5.321055441522293,1.0942687813538485,1138.0009913841623,2.6164288281946275,34.06,-118.35,2.5,PROP_04707,2.4372852233676974,0.212195981670779
8.812302932130995,4.29727968836797,7.387360890862443,1.050127584034024,2957.148696869956,2.4215857572497077,33.5,-117.7,4.347,PROP_10537,2.517345907713035,0.13874765854963872
11.294156495124659,4.241989190398702,8.147700038121082,0.9456291521621346,831.2002168726326,3.6995527341852035,37.82,-122.08,5.00001,PROP_01621,2.4638554216867474,0.1158924205378973
1.1906350625565931,39.6382499449713,5.353867258811461,1.0476387259007456,489.10126253658547,3.865353833335795,33.9,-118.24,0.926,PROP_07592,1.351578947368421,0.20093457943925233
2.8106246881756376,49.13849925622117,5.06071989053375,0.9674492468482403,433.9149089136261,1.503698993741825,34.04,-118.36,2.42,PROP_04731,2.153679653679654,0.18492462311557786
2.9815317397028407,26.196855236670785,4.279855410033751,1.0878701507621753,1445.732104795627,1.3347617999273367,32.8,-117.24,2.348,PROP_14435,2.3009383378016084,0.2542965336440431
2.0255253423307287,43.52934270914952,3.8111872444227726,1.2109313213477566,673.4227040427496,1.7122787264148656,32.72,-117.14,1.688,PROP_14301,1.6257575757575757,0.320596458527493
3.296193522172116,49.762696438396695,4.5135774641930535,0.999161521819328,1028.275353164625,3.3050399087277422,34.18,-118.14,1.544,PROP_06626,1.4929999999999999,0.21835231078365708
1.686796390980569,16.437326805107343,5.586758919114281,1.4859179200086514,691.3363088272312,1.9639699063635327,38.96,-122.63,0.64,PROP_03298,2.69826224328594,0.2687353629976581
3.128062129869144,18.075650557516663,9.747546295965423,3.194737086877037,333.8066242321604,2.179867565507903,36.66,-118.96,0.8,PROP_19807,4.06875,0.32565284178187404
5.74001863956523,,4.523449089282471,1.099673650298097,1785.1007325772075,1.6539210285899977,37.56,-122.27,3.222,PROP_16993,2.7187845303867406,0.23958545011176588
5.4143803893181675,40.92777281608038,5.677846510443035,1.0084145581599555,1018.8307123220893,3.2928944539287746,34.15,-118.23,3.704,PROP_05736,2.1282565130260522,0.1741996233521657
3.336786146893355,8.55028748849394,3.9162687746248666,1.1509650662035613,2383.8548040902765,1.6402021838793273,33.68,-117.89,1.813,PROP_10855,2.209292591042277,0.2984084880636605
2.03523064795632,49.81814531016177,4.979817024570332,0.9476404340543129,843.112099936004,3.255524671605804,33.99,-118.32,1.142,PROP_05020,1.5826771653543306,0.1911869225302061
1.1689598385403004,,2.899751485543214,1.1205310094573528,1126.3468530783043,2.038325502874529,33.77,-118.18,1.125,PROP_08239,1.625,0.3753409710856519
4.951745071159477,8.208158100739771,7.079973594630102,1.1091876257015518,5819.640434065091,2.962074209455439,33.98,-117.47,1.581,PROP_11982,2.0836488812392426,0.15802081612423594
5.415746103656279,36.82628383499321,5.200210879218081,1.0596258909927398,1394.9017515961245,2.850966924980305,37.32,-122.27,2.777,PROP_17189,1.936849925705795,0.20483314154200233
1.8378662105858488,27.333811778714875,4.904547950599259,1.3646713158785233,317.4337534837439,3.600733482419482,33.81,-118.18,1.542,PROP_08126,1.4952380952380953,0.2802547770700637
1.2265533007436065,27.540433523724705,3.063994210526458,0.9736683744611917,1258.1874769519748,3.5948558974318643,32.75,-117.09,1.05,PROP_14128,0.9486780715396579,0.3204918032786885
5.330886242142123,11.038520091807698,5.233792097896089,1.009822187054722,8125.634217081635,3.205710265721363,37.38,-121.85,2.865,PROP_17777,1.5848595848595848,0.1978428351309707
2.624337059588831,21.701052097902256,5.101190120434006,1.107131763467247,1828.073714637272,2.7762493429162136,38.61,-121.32,1.902,PROP_12914,2.0866310160427806,0.21655561250640698
1.8364543183205377,33.449721893989306,4.511085116649597,1.1656403619678155,812.9038488377395,3.0579246785127956,37.97,-121.25,0.631,PROP_16257,1.5224586288416075,0.2670807453416149
3.2350728960906765,23.55876712205387,4.745068349984298,1.083917078282591,1736.8386908654727,2.8329435938453646,33.84,-117.93,1.899,PROP_11135,1.7083333333333335,0.22752613240418118
2.3202180635912195,21.68646221854654,5.914712206252045,1.2255287416937921,1541.485491052279,3.158467686809102,34.88,-117.13,0.571,PROP_13987,2.102067183462532,0.20559311616472034
3.668742184672576,35.46958761820967,5.515728718424555,1.0191763342018154,887.9436196471713,3.1662437995795307,33.95,-118.14,2.821,PROP_07711,2.1795735129068463,0.18280123583934088
4.605252537857738,27.488365353212473,6.376441906221038,1.2314547655436203,580.5634774662274,3.8239567985713405,36.97,-122.13,3.5,PROP_18591,1.8250460405156537,0.19576185671039356
2.5637504047710173,28.35969485914937,3.43082450528591,0.9752820031717366,3180.556978823337,5.070958287486673,34.06,-118.06,1.739,PROP_06529,0.6731012658227848,0.2938410907381288
2.711801418987979,51.40650671042942,4.751631646630519,1.0243762433440673,840.060034635573,2.156446216849305,37.86,-122.27,2.188,PROP_00483,2.0836277974087163,0.21028829847371397
5.177330339427631,40.85244961082686,5.639582937330255,1.0018093791706442,534.1079968857576,2.708641727865972,34.19,-118.47,2.25,PROP_03846,2.2303030303030305,0.17753623188405798
3.4832918351929423,24.78065461203174,5.765981567509484,0.977289867687647,1148.6672667210462,2.9261412211205866,38.71,-121.44,1.012,PROP_12826,1.9931740614334472,0.1738013698630137
5.6859117163674755,18.282798345800643,6.709992939595698,1.0038009042177551,1660.6762125960995,3.475932129366568,37.99,-121.79,1.647,PROP_01315,2.208358570563295,0.1464618760285244
2.421335213339021,41.535429270784704,3.587194125761932,1.0477919231408301,1148.181008174173,4.233034665056193,34.02,-118.17,1.32,PROP_07222,0.7942905121746432,0.28752642706131076
3.0227958406831363,22.962618733975123,4.656315676865089,1.1042812701889113,1115.8762462254988,2.425526182623506,32.75,-117.16,2.455,PROP_14016,2.2348690153568205,0.24009700889248178
2.9604811622047857,38.740665325748594,4.003758821173796,1.107249166157401,1199.7169161752718,1.680626732650172,34.1,-118.29,2.542,PROP_04226,1.884978540772532,0.2650273224043716
5.3659354259065815,23.178958458710188,6.874416311483121,1.04921669700584,3623.721570376158,2.8074868666374013,38.11,-122.6,3.015,PROP_09279,2.404563160823595,0.14973385790326316
4.93112236160576,16.918036356832374,6.277937063288399,1.1014801619894072,176.77371500872516,2.149269167167734,37.81,-121.99,1.885,PROP_01576,3.184931506849315,0.17849462365591398
3.0505459256172123,25.797636990883838,4.572213350725533,1.067444713279988,3694.50680581457,3.6796915803853674,33.78,-117.91,1.84,PROP_11301,1.1949388209121246,0.24133116127530838
1.5406375430576758,44.919357901312765,5.317221561361027,1.1810527467063532,157.8728645080911,2.538151519350093,37.8,-121.21,1.018,PROP_16519,2.215568862275449,0.227027027027027
6.620392536800464,29.76977685446085,7.813274694144429,1.054012309769465,828.1716840611318,3.20831184813166,38.03,-121.25,2.207,PROP_16394,2.869615832363213,0.13265720081135904
7.009781048967436,44.842380678175516,6.404280636485656,1.027131226081203,430.5564458138388,1.788629051047248,34.05,-118.49,5.00001,PROP_05290,3.243373493975904,0.1589895988112927
4.383899324810136,8.606421972326574,4.6296562209952485,1.0541751204667018,3055.9703936196547,1.9518531221359432,33.63,-117.67,2.022,PROP_10353,1.8710304601425793,0.22861101489435398
4.728891121360924,34.22058163532113,5.954593700261162,1.027645982368455,1482.3545175676186,2.0124063004822883,33.67,-118.0,3.878,PROP_11471,2.4404996712689018,0.1796875
1.7019170013188185,43.94573691339694,4.085356445255781,1.02828691994949,657.390137196599,2.9964448178982788,33.99,-117.37,1.142,PROP_11886,1.3768768768768769,0.24427480916030533
1.989913779047926,51.464935459089034,2.865205903120923,0.6933764085985146,260.5506546525509,5.257773911235681,36.73,-119.79,0.475,PROP_01989,0.5803108808290155,0.25
5.0002921257322255,,6.421828709825501,1.0565734657854535,1413.5041015986383,2.7277230946273066,38.13,-121.29,1.548,PROP_16457,2.279136690647482,0.16224747474747472
6.433398314428094,42.86673652949683,5.886635742499604,0.9324497337149839,1023.9792929263945,3.025916629603914,33.83,-118.19,4.442,PROP_08063,2.612265084075173,0.15562287012495268
2.937641542932359,16.85713701353647,4.194475262726943,0.8627453724973562,376.9386331539792,1.540131474344988,34.61,-120.16,5.00001,PROP_17321,2.122119815668203,0.2052117263843648
2.5973690300491494,7.060429747566672,5.562109685079781,1.0404420675112644,1352.7510800218513,2.1133661022396315,37.4,-120.84,1.038,PROP_09547,2.018195050946143,0.19112874143526865
2.629721124870158,17.65411386389833,3.154318585250606,1.1241265108083998,375.86704300830377,1.5219300108819973,32.76,-117.18,0.675,PROP_14628,2.1743119266055047,0.35724331926863573
3.500366848160416,18.364930318317793,5.246861104716391,0.971243487658308,1434.7909235483485,2.6739151378556367,33.14,-117.08,1.568,PROP_15518,1.8206371191135735,0.18790414606314187
4.9550859379843635,37.104343344656606,7.131625289191439,1.1625898870282012,172.8730842574247,1.8237124881714788,37.85,-122.24,3.35,PROP_00121,3.4081632653061225,0.16167664670658682
2.478982947731103,28.789145382009444,4.71502291250882,1.0606848240854538,826.2836885053226,2.59019734820469,40.89,-124.01,0.756,PROP_02609,1.8125770653514177,0.2285714285714286
3.3968555704547616,29.048669093469137,6.054787310509835,1.1002955844467788,747.8673839133686,2.360861178403991,40.77,-122.96,0.931,PROP_19782,2.173970783532537,0.18142944410507025
3.75657342403968,28.532951129780326,5.491572450303287,1.019781035231782,2104.2897237129364,4.642102037823444,33.86,-118.27,1.686,PROP_07626,1.2231678486997635,0.18902203324313877
5.739513549314183,38.76619962183383,7.632528019935076,1.1734113212524937,1779.7810130544167,2.570720337845146,36.55,-121.91,3.988,PROP_09798,3.0684624017957356,0.15252377468910022
7.245146992851414,6.078217108417577,7.647379274907224,0.9752913537350192,3336.4759442246204,3.0639700486381765,37.71,-121.96,3.365,PROP_00953,2.383933845245127,0.13007928642220018
4.813482869077736,8.503143664544842,4.810314528789536,1.1256542242157326,468.1927826874298,1.9243347375490494,34.1,-118.18,2.309,PROP_04462,2.5655172413793106,0.23924731182795697
3.570385293643557,18.871705607216505,4.4374026251770005,1.108409319357469,2843.067071862312,2.9320991376169796,33.73,-117.81,2.528,PROP_10989,1.9345827439886847,0.2458417108389691
3.532640880682355,36.31253636225045,3.779045593545332,1.0442482666397948,1903.2608312123532,1.5459627861907626,33.77,-118.15,3.618,PROP_08292,2.28347280334728,0.27737059092991295
2.9376221095379282,37.457322958606895,4.100304565741639,1.0331520414285595,875.196172823204,2.095007716591727,37.48,-122.23,2.984,PROP_17093,1.7952218430034128,0.25285171102661597
2.8328106455148903,20.454166205470244,4.798996714955415,1.0580835575702843,2045.6233118785049,3.376636620969018,38.37,-121.98,1.115,PROP_19034,1.5000000000000002,0.22299306243805744
3.2985270431410934,32.81746513900741,4.9899923619765065,0.9760152500716581,1460.2387664892665,2.7609690173836112,37.96,-121.7,1.514,PROP_01270,1.7225017972681524,0.1886477462437396
1.9174169576372708,27.5436826810779,5.0910314068800915,1.1517182835825521,2719.2445275753057,3.2327115380081275,33.67,-117.33,1.006,PROP_12189,1.6407949006374205,0.22920475319926875
5.943434805465982,16.02603977799577,6.92975834552179,1.0358932976140671,1160.3364769785653,4.044277554333009,38.01,-122.24,2.356,PROP_01691,1.805892547660312,0.15115163147792707
4.627788116207288,34.109570362132125,5.7195786724136415,1.0457305513592656,990.9393785699682,3.871538645482308,37.36,-121.98,2.427,PROP_17910,1.702649656526006,0.18328530259365994
1.3004570451295079,26.10513493769271,3.834949353178696,1.1600219874472295,1918.6961876337796,3.408195069109899,38.52,-121.47,0.668,PROP_12645,1.1045154743784882,0.29306384933394575
5.045190719879127,42.419363786461915,5.317027369098141,1.1260619181471254,543.1853072978644,1.70613687012679,33.61,-117.89,5.00001,PROP_10752,2.4137291280148427,0.21521906225980014
8.213347769897483,3.7692908235267963,7.164890882398242,1.0321759593548416,3727.282457792531,2.9356742430939615,33.79,-117.76,3.74,PROP_11009,2.3905167820990942,0.14129708045464678
4.369239980427487,52.260223379016665,5.051978832090499,1.139046749230928,1447.2940706990216,3.9481703078272266,37.75,-122.41,2.3,PROP_15877,1.3120665742024964,0.21934460887949264
3.513713906223745,,4.743715548929645,1.1271893157439183,664.914507339267,4.181465227456598,34.04,-118.17,1.411,PROP_07163,1.0763358778625955,0.23687943262411346
6.792526451914038,4.749825770847518,7.304197187421529,0.985031951056855,3145.4555816586667,3.5059514222965666,35.33,-119.1,1.703,PROP_02974,2.12752322973406,0.1352409638554217
4.9064381400759665,20.69739214879654,5.803846815866092,1.0645892242442379,1822.0371079620115,3.7348155589041854,36.88,-121.6,2.415,PROP_13153,1.8345864661654137,0.18266978922716628
1.5812118308793852,,4.92528947735916,1.1987512606023474,1414.7383437004255,2.7033259150433064,36.21,-119.35,0.603,PROP_19947,1.716955017301038,0.2361950826279726
3.604948080254751,52.2078164040531,6.867226859242087,1.0526591378740227,993.2824915393222,2.418042779920533,34.04,-118.33,4.2,PROP_04755,2.5348605577689245,0.15756385068762277
4.332592964667334,35.0301660096633,6.66918451232798,1.0760569537748332,504.88612126421265,3.2783593241295104,33.82,-117.95,2.247,PROP_11231,2.252016129032258,0.162041181736795
3.0233370311513,38.12357471714558,5.0558785980228205,0.9563193044156797,1337.8763517222833,3.781635245001998,37.47,-122.15,1.515,PROP_17130,1.1720510894064613,0.19294871794871796
3.304312431568579,39.08594165881351,6.740086877873457,1.080905576333048,495.94241419843235,2.462313721287796,39.48,-121.79,0.821,PROP_01208,2.7083333333333335,0.16289592760180993
2.920616921687071,33.5877499906248,4.550309871707841,1.0279248385393087,908.9327807109366,3.4430701233704455,34.96,-120.44,1.042,PROP_17395,1.2657200811359026,0.2275641025641026
6.17431184482118,44.609970645760306,5.8391652077828615,0.9939288560835924,550.8719729399028,2.198663057083543,33.97,-118.39,3.614,PROP_05518,2.138401559454191,0.16955332725615313
2.1786557756228584,52.337825952127865,2.8100163727291814,1.0044767474905736,931.1147164490322,1.913115779655803,37.78,-122.42,1.875,PROP_15742,1.4011173184357542,0.37400318979266345
4.736574380554848,22.51378497641767,5.979020890105154,1.0984715289603697,1265.777613299385,2.014321413455466,32.85,-117.2,2.953,PROP_14494,2.699306090979183,0.1802342187946301
5.149045920035209,23.800251309366306,5.63667269942928,0.9553513447927402,683.888324459807,3.3009868593012732,33.82,-117.89,2.162,PROP_11090,1.8114285714285714,0.16561514195583596
1.4616536654673886,42.15747713107414,4.309955381212333,1.0397616330427357,1939.0902824414927,2.8367357733239342,39.72,-121.82,0.663,PROP_01090,1.5848855774348058,0.23304231027535255
5.05780100635998,11.07462007752404,5.964172221200047,1.0671832624839754,743.7768427606698,2.6453865850321217,35.54,-117.84,0.98,PROP_03120,2.2888888888888888,0.18046830382638493
1.1654752767880299,9.42646957098135,3.522928126579519,1.1358416430831908,714.3436674392361,1.9320614032485137,33.83,-117.91,1.75,PROP_11200,1.578231292517007,0.3172413793103448
3.944982176881595,25.438660789895092,4.274086015296072,1.079254732818594,1143.0911450825702,1.534544240828364,34.05,-118.39,4.6,PROP_05359,2.4705882352941178,0.24911158493248048
1.3369945171327708,19.07298767857695,3.309167829139973,0.9787583756948918,3144.4769622388912,2.9351911536552517,32.68,-117.08,1.226,PROP_14848,1.1624560281419891,0.29656121045392025
4.727475520086919,31.42610065532578,5.670652125761547,1.0109185352596493,1020.0284582970312,1.7757561839436824,37.9,-122.05,3.357,PROP_01533,2.713995943204868,0.18086696562032886
7.640166383374278,18.672845633377598,7.309106124019156,0.9730514647885556,782.4994064893006,2.904649352354691,34.15,-117.2,1.732,PROP_13688,2.4886211512717535,0.13501882732651962
5.086647914041052,35.210204938188234,6.0898596576521,1.043066995206236,1858.6702575435947,2.888900529379601,37.93,-122.08,2.332,PROP_01411,2.206877729257642,0.17041800643086816
4.082146796769949,34.76996517739943,5.333783278528732,0.9677744235706621,765.9142729655721,2.9847360045919324,38.68,-121.38,0.842,PROP_12845,1.977135980746089,0.1813755325623859
3.1852646162972995,20.153703411025095,5.351510973539154,1.097987907761964,527.5896701121596,2.511264004154321,40.95,-124.16,0.96,PROP_02614,2.0321361058601135,0.19906976744186047
2.0231344683630876,38.42869333603297,5.60169008459264,1.1050299928687835,561.6798140548925,2.406293687791106,40.59,-124.15,0.796,PROP_02636,2.200371057513915,0.20067453625632378
6.347763874901015,41.39900259047609,5.346650269902714,0.9757937414071707,769.3580377282543,2.685710869608986,34.01,-118.43,4.466,PROP_05437,2.046916890080429,0.18271119842829076
3.8763179045400586,16.443771648370817,5.084108497444037,1.0694908839715764,4394.781794605424,2.6413161845743827,34.1,-117.84,1.807,PROP_06091,1.7732518669382213,0.20724859622256253
2.2033663832499353,16.916508003714423,5.822923889326078,1.4311169925200606,864.1147064377332,2.1103421214456355,40.05,-123.78,1.019,PROP_02664,2.245828698553949,0.2456661713719663
1.7205103603767453,45.092422111284286,5.004809370586813,1.038468638927956,809.7651264757566,2.5154393071348653,37.26,-121.0,0.774,PROP_09630,2.0661157024793386,0.212
5.2120921765947985,44.39275930392049,6.483249268096887,1.2836493866339642,760.8799305631961,2.153085780605936,33.61,-117.89,5.00001,PROP_10753,2.853691275167785,0.19896519285042336
5.713050991665242,27.04028187647251,6.188244316106876,1.0154596176016046,1071.3592091123373,3.309634057307105,33.88,-117.89,2.434,PROP_10223,2.0163934426229506,0.1606886657101865
4.808468379119868,22.24006357610222,6.340127736135663,1.0316020192497446,3284.839565920053,3.815894478853756,32.73,-117.02,1.414,PROP_14989,1.585670731707317,0.16631417035185542
3.764642883893162,,5.152913907414195,1.100512101983732,1678.5030039688754,2.605411592561588,33.69,-117.99,2.13,PROP_11427,1.9743440233236154,0.21529828706438273
5.793489948082425,14.98783129722219,6.713036562509486,0.9435575227009352,401.12661095892213,1.8892609889158756,32.95,-117.26,5.00001,PROP_14545,2.6227848101265825,0.1438223938223938
6.143389491873164,,6.55280259108526,1.0640275301363624,1562.5296071669075,3.4398609065059094,34.29,-118.72,2.48,PROP_20505,2.0476489028213165,0.1619718309859155
3.818769514548024,35.928521930247584,5.677805677691067,1.0937715652737299,1905.8601575376351,4.990493723277329,37.47,-122.14,1.606,PROP_17120,1.0776799585706889,0.1979817395482941
