IncomeLevel,PropertyAge,TotalRooms,TotalBedrooms,NeighborhoodPop,AvgOccupancy,Latitude,Longitude,TargetPrice,RoomsPerHousehold,BedroomsRatio
2.720957806493656,21.55545528645707,6.130119821597356,1.2128330788219008,1044.5719435834972,2.8185664277508597,38.94,-123.15,0.958,2.063931297709924,0.2015718908922792
1.4936058206344942,42.94306812787435,3.960518638594656,0.988453433556992,1115.367639206444,3.460599173890289,33.98,-118.28,0.975,1.1272727272727272,0.2516129032258064
2.2272000585842147,17.79609927688592,7.087548814548582,1.5255519242857,218.3352465531869,2.1520129694953103,40.89,-122.31,0.788,3.052631578947368,0.2135278514588859
5.423436876403771,52.35406971688644,6.729967280708741,1.0969303977049034,721.6259764104765,2.4129938820157477,37.89,-122.28,2.92,2.8670360110803323,0.1589371980676328
0.7594450977683013,14.153190822873828,4.966793264976229,1.3698653911060887,197.97329210071027,3.657199449923517,39.48,-121.57,0.425,1.393103448275862,0.2673267326732673
3.525363183591596,45.45439421508728,3.796719442028021,0.9991777044476156,930.7305125682764,3.62189408818947,34.08,-118.26,1.875,1.0384615384615383,0.2645502645502645
3.844886221794011,21.95941485218786,4.738743325521348,1.1507078780950373,787.928561080023,2.632602509380758,33.8,-118.07,2.182,1.717283950617284,0.2429906542056074
2.471435880950605,29.58653710172369,6.084943815396003,1.223346456355629,1001.49583995605,3.4986518284636627,36.06,-120.79,0.875,1.8802747791952892,0.2014613778705636
2.6872252126550364,32.08538514701501,5.388216532369712,1.0924293911617298,1181.5821038214024,1.9580992576612517,33.12,-117.07,1.463,2.0212418300653594,0.2016976556184317
4.17681846268948,1.4890137224928446,6.212604247974638,1.2159049241089854,1423.38012215935,2.9160438131699182,34.55,-118.01,1.374,1.9744152046783627,0.1962236208811551
2.8242289195088044,38.54738126373245,4.606860353964911,1.05071816714629,1079.0730762791018,2.8492231999337445,33.99,-118.4,2.767,1.449236298292902,0.2355858648481091
2.451474225184945,37.63251554939292,4.021855843871523,1.029896690755701,763.7305616448473,4.517317239822685,34.08,-118.06,1.805,0.9152941176470588,0.2634961439588688
3.4890910183145025,30.765164473015243,4.780289723865721,1.044549319741089,1838.019495482531,2.1732144709864625,32.79,-117.01,1.553,2.0021208907741253,0.2158368644067796
3.519554645708956,34.64348914128509,5.940269681075386,1.1109739694725664,869.8081864493395,2.853093203321174,33.88,-118.11,2.76,1.869815668202765,0.1873074553296365
3.0781463627862475,52.38227048073927,4.84330372551652,1.0216772323932912,3735.4125016085495,4.46064940394903,33.97,-118.21,1.676,1.1310640578933262,0.2151658767772511
5.0019223013716445,16.481690074870073,6.366114824102859,1.062070704765685,3056.6495251784704,3.666667100239864,33.86,-118.06,2.937,1.840065681444992,0.1674103159021952
0.981446449651592,27.640812934580083,2.7004504478215985,1.011565925479427,785.7148338799468,2.221490373028867,33.65,-117.92,2.254,1.346964064436183,0.389144434222631
11.239987722608952,31.423395714409946,7.214441847522606,1.0170846713342998,2736.6272037679773,2.543982789719231,34.1,-118.47,5.00001,2.9049855491329484,0.1418977739087178
3.949790067291685,31.050346917878063,5.028058927157308,1.035282033031287,1504.0714325156578,2.9302058692293693,34.1,-118.03,2.239,1.7970128988458929,0.2036267472610502
4.00899315036081,35.126702806249526,6.204936267447278,1.174792875659927,679.1791405753919,5.136478908047193,33.93,-117.41,0.893,1.1853512705530642,0.189155107187894
6.001798301872876,42.13784681985062,5.731596368936253,1.0379631258507325,721.7153356204456,2.3805386839881475,33.97,-118.38,2.945,2.286592865928659,0.1812802582033351
3.5444337867811955,25.55886436274207,4.558640241510546,1.0606028803197511,1351.563226412943,3.308463399194532,33.76,-118.02,1.958,1.252849002849003,0.229675952245594
3.1957761514629355,16.344506041136366,4.4377674956212445,1.0227175385600906,2951.844899975408,3.0357746757924664,32.95,-117.05,1.678,1.597743113176236,0.2266306605733278
3.256092142923728,28.585393507744048,4.3493410706641615,1.0551228080369164,1984.9184500405852,3.155413649126811,33.91,-118.07,1.592,1.2067745197168858,0.2387934645999162
3.1327305066151623,25.32353211480548,4.664763605017821,1.073741832160048,390.14994130103537,2.073023829983348,33.6,-117.7,0.771,3.335858585858586,0.2233156699470098
3.9516796004074473,51.82043075316762,5.212905563840946,0.9758315134084602,1659.5637987425275,3.2951046635718844,34.17,-118.14,1.731,1.5865556216537775,0.1822272215973003
2.422314533999521,45.69225762908611,3.630349375842325,1.078003916830818,2405.859979472421,3.7075978775162297,34.07,-118.26,1.817,0.9873471109236608,0.300299017513883
4.453000704611539,42.76941104592205,5.850712627567702,0.9162418747029026,693.9324185913816,2.226228321323631,37.94,-122.07,2.657,2.128843338213763,0.1609353507565336
2.9613282464631223,30.45345095143306,5.207329415635817,1.0651470411601105,762.8860636137825,2.7891020668501825,39.76,-121.65,0.967,2.013853904282116,0.198874296435272
2.702744343182397,34.01528517064191,5.053667839004456,1.095455931340512,1563.1019364261351,2.9042496326055787,32.77,-117.01,1.642,2.091708542713568,0.2171171171171171
3.299999783745514,51.70787152284094,5.321055441522293,1.0942687813538483,1138.0009913841625,2.6164288281946275,34.06,-118.35,2.5,2.4372852233676974,0.212195981670779
8.812302932130995,4.29727968836797,7.387360890862443,1.050127584034024,2957.148696869956,2.421585757249708,33.5,-117.7,4.347,2.517345907713035,0.1387476585496387
11.29415649512466,4.241989190398702,8.147700038121082,0.9456291521621346,831.2002168726326,3.699552734185204,37.82,-122.08,5.00001,2.4638554216867474,0.1158924205378973
1.1906350625565931,39.6382499449713,5.353867258811461,1.0476387259007456,489.1012625365855,3.865353833335795,33.9,-118.24,0.926,1.351578947368421,0.2009345794392523
2.8106246881756376,49.13849925622117,5.06071989053375,0.9674492468482404,433.9149089136261,1.503698993741825,34.04,-118.36,2.42,2.153679653679654,0.1849246231155778
2.9815317397028407,26.196855236670785,4.279855410033751,1.0878701507621753,1445.732104795627,1.334761799927337,32.8,-117.24,2.348,2.3009383378016084,0.2542965336440431
2.0255253423307287,43.52934270914952,3.811187244422773,1.2109313213477566,673.4227040427496,1.7122787264148656,32.72,-117.14,1.688,1.6257575757575755,0.320596458527493
3.296193522172116,49.762696438396695,4.5135774641930535,0.999161521819328,1028.275353164625,3.3050399087277422,34.18,-118.14,1.544,1.493,0.218352310783657
1.686796390980569,16.437326805107343,5.586758919114281,1.4859179200086514,691.3363088272312,1.9639699063635327,38.96,-122.63,0.64,2.69826224328594,0.2687353629976581
3.128062129869144,18.075650557516663,9.747546295965424,3.194737086877037,333.8066242321604,2.179867565507903,36.66,-118.96,0.8,4.06875,0.325652841781874
5.414380389318168,40.92777281608038,5.677846510443035,1.0084145581599555,1018.8307123220892,3.2928944539287746,34.15,-118.23,3.704,2.128256513026052,0.1741996233521657
3.336786146893355,8.55028748849394,3.9162687746248666,1.150965066203561,2383.8548040902765,1.6402021838793273,33.68,-117.89,1.813,2.209292591042277,0.2984084880636605
2.03523064795632,49.81814531016177,4.979817024570332,0.9476404340543128,843.112099936004,3.255524671605804,33.99,-118.32,1.142,1.5826771653543306,0.1911869225302061
4.951745071159477,8.208158100739771,7.079973594630102,1.1091876257015518,5819.640434065091,2.962074209455439,33.98,-117.47,1.581,2.083648881239242,0.1580208161242359
5.415746103656279,36.82628383499321,5.200210879218081,1.0596258909927398,1394.9017515961243,2.850966924980305,37.32,-122.27,2.777,1.936849925705795,0.2048331415420023
1.8378662105858488,27.333811778714875,4.904547950599259,1.3646713158785233,317.4337534837439,3.600733482419482,33.81,-118.18,1.542,1.4952380952380953,0.2802547770700637
1.2265533007436065,27.540433523724705,3.063994210526458,0.9736683744611916,1258.1874769519748,3.5948558974318643,32.75,-117.09,1.05,0.948678071539658,0.3204918032786885
5.330886242142123,11.038520091807698,5.233792097896089,1.009822187054722,8125.634217081635,3.205710265721363,37.38,-121.85,2.865,1.5848595848595848,0.1978428351309707
2.624337059588831,21.701052097902256,5.101190120434006,1.107131763467247,1828.073714637272,2.7762493429162136,38.61,-121.32,1.902,2.086631016042781,0.2165556125064069
1.8364543183205375,33.449721893989306,4.511085116649597,1.1656403619678155,812.9038488377395,3.057924678512796,37.97,-121.25,0.631,1.5224586288416075,0.2670807453416149
3.2350728960906765,23.55876712205387,4.745068349984298,1.083917078282591,1736.8386908654727,2.8329435938453646,33.84,-117.93,1.899,1.7083333333333337,0.2275261324041811
2.3202180635912195,21.68646221854654,5.914712206252045,1.225528741693792,1541.485491052279,3.158467686809102,34.88,-117.13,0.571,2.102067183462532,0.2055931161647203
3.668742184672576,35.46958761820967,5.515728718424555,1.0191763342018154,887.9436196471713,3.1662437995795307,33.95,-118.14,2.821,2.1795735129068463,0.1828012358393408
4.605252537857738,27.488365353212476,6.376441906221038,1.2314547655436203,580.5634774662274,3.823956798571341,36.97,-122.13,3.5,1.8250460405156537,0.1957618567103935
2.5637504047710173,28.35969485914937,3.43082450528591,0.9752820031717366,3180.556978823337,5.070958287486673,34.06,-118.06,1.739,0.6731012658227848,0.2938410907381288
2.711801418987979,51.40650671042942,4.751631646630519,1.0243762433440673,840.060034635573,2.156446216849305,37.86,-122.27,2.188,2.0836277974087163,0.2102882984737139
5.177330339427631,40.85244961082686,5.639582937330255,1.0018093791706442,534.1079968857576,2.708641727865972,34.19,-118.47,2.25,2.2303030303030305,0.1775362318840579
3.4832918351929423,24.78065461203174,5.765981567509484,0.977289867687647,1148.6672667210462,2.9261412211205866,38.71,-121.44,1.012,1.9931740614334472,0.1738013698630137
5.685911716367476,18.282798345800643,6.709992939595698,1.0038009042177551,1660.6762125960995,3.475932129366568,37.99,-121.79,1.647,2.208358570563295,0.1464618760285244
2.421335213339021,41.535429270784704,3.587194125761932,1.04779192314083,1148.181008174173,4.233034665056193,34.02,-118.17,1.32,0.7942905121746432,0.2875264270613107
3.0227958406831363,22.962618733975123,4.656315676865089,1.104281270188911,1115.8762462254988,2.425526182623506,32.75,-117.16,2.455,2.2348690153568205,0.2400970088924817
2.9604811622047857,38.740665325748594,4.003758821173796,1.107249166157401,1199.7169161752718,1.680626732650172,34.1,-118.29,2.542,1.884978540772532,0.2650273224043716
5.3659354259065815,23.178958458710188,6.874416311483121,1.04921669700584,3623.721570376158,2.8074868666374013,38.11,-122.6,3.015,2.404563160823595,0.1497338579032631
4.93112236160576,16.918036356832374,6.277937063288399,1.1014801619894072,176.77371500872516,2.149269167167734,37.81,-121.99,1.885,3.184931506849315,0.1784946236559139
3.0505459256172123,25.79763699088384,4.572213350725533,1.067444713279988,3694.50680581457,3.679691580385368,33.78,-117.91,1.84,1.1949388209121246,0.2413311612753083
1.5406375430576758,44.919357901312765,5.317221561361027,1.1810527467063532,157.8728645080911,2.538151519350093,37.8,-121.21,1.018,2.215568862275449,0.227027027027027
6.620392536800464,29.76977685446085,7.813274694144429,1.054012309769465,828.1716840611318,3.20831184813166,38.03,-121.25,2.207,2.869615832363213,0.132657200811359
7.009781048967436,44.84238067817552,6.404280636485656,1.027131226081203,430.5564458138388,1.788629051047248,34.05,-118.49,5.00001,3.243373493975904,0.1589895988112927
4.383899324810136,8.606421972326574,4.6296562209952485,1.0541751204667018,3055.9703936196547,1.9518531221359432,33.63,-117.67,2.022,1.8710304601425796,0.2286110148943539
4.728891121360924,34.22058163532113,5.954593700261162,1.027645982368455,1482.3545175676186,2.0124063004822883,33.67,-118.0,3.878,2.4404996712689018,0.1796875
1.7019170013188183,43.94573691339694,4.085356445255781,1.02828691994949,657.390137196599,2.9964448178982788,33.99,-117.37,1.142,1.3768768768768769,0.2442748091603053
1.989913779047926,51.46493545908904,2.865205903120923,0.6933764085985146,260.5506546525509,5.257773911235681,36.73,-119.79,0.475,0.5803108808290155,0.25
6.433398314428094,42.86673652949683,5.886635742499604,0.932449733714984,1023.9792929263944,3.025916629603914,33.83,-118.19,4.442,2.612265084075173,0.1556228701249526
2.937641542932359,16.85713701353647,4.194475262726943,0.8627453724973562,376.9386331539792,1.540131474344988,34.61,-120.16,5.00001,2.122119815668203,0.2052117263843648
2.597369030049149,7.060429747566672,5.562109685079781,1.0404420675112644,1352.7510800218513,2.1133661022396315,37.4,-120.84,1.038,2.018195050946143,0.1911287414352686
2.629721124870158,17.65411386389833,3.154318585250606,1.1241265108083998,375.86704300830377,1.5219300108819973,32.76,-117.18,0.675,2.1743119266055047,0.3572433192686357
3.500366848160416,18.364930318317796,5.246861104716391,0.971243487658308,1434.7909235483485,2.6739151378556367,33.14,-117.08,1.568,1.8206371191135733,0.1879041460631418
4.955085937984364,37.104343344656606,7.131625289191439,1.1625898870282012,172.8730842574247,1.8237124881714788,37.85,-122.24,3.35,3.4081632653061225,0.1616766467065868
2.478982947731103,28.789145382009444,4.71502291250882,1.0606848240854538,826.2836885053226,2.59019734820469,40.89,-124.01,0.756,1.8125770653514175,0.2285714285714286
3.3968555704547616,29.048669093469137,6.054787310509835,1.1002955844467788,747.8673839133686,2.360861178403991,40.77,-122.96,0.931,2.173970783532537,0.1814294441050702
3.75657342403968,28.53295112978033,5.491572450303287,1.019781035231782,2104.2897237129364,4.642102037823444,33.86,-118.27,1.686,1.2231678486997637,0.1890220332431387
5.739513549314183,38.76619962183383,7.632528019935076,1.1734113212524937,1779.7810130544167,2.570720337845146,36.55,-121.91,3.988,3.068462401795736,0.1525237746891002
7.245146992851414,6.078217108417577,7.647379274907224,0.9752913537350192,3336.4759442246204,3.0639700486381765,37.71,-121.96,3.365,2.383933845245127,0.1300792864222001
4.813482869077736,8.503143664544842,4.810314528789536,1.1256542242157326,468.1927826874298,1.9243347375490492,34.1,-118.18,2.309,2.5655172413793106,0.2392473118279569
3.570385293643557,18.871705607216505,4.4374026251770005,1.108409319357469,2843.067071862312,2.93209913761698,33.73,-117.81,2.528,1.934582743988685,0.2458417108389691
3.532640880682355,36.31253636225045,3.779045593545332,1.0442482666397948,1903.2608312123527,1.5459627861907626,33.77,-118.15,3.618,2.28347280334728,0.2773705909299129
2.937622109537928,37.457322958606895,4.100304565741639,1.0331520414285595,875.196172823204,2.095007716591727,37.48,-122.23,2.984,1.7952218430034128,0.2528517110266159
2.8328106455148903,20.454166205470244,4.798996714955415,1.0580835575702845,2045.6233118785049,3.376636620969018,38.37,-121.98,1.115,1.5000000000000002,0.2229930624380574
3.2985270431410934,32.81746513900741,4.9899923619765065,0.976015250071658,1460.2387664892665,2.7609690173836112,37.96,-121.7,1.514,1.7225017972681524,0.1886477462437396
1.9174169576372708,27.5436826810779,5.091031406880092,1.151718283582552,2719.2445275753057,3.2327115380081275,33.67,-117.33,1.006,1.6407949006374205,0.2292047531992687
5.943434805465982,16.02603977799577,6.92975834552179,1.0358932976140671,1160.336476978565,4.044277554333009,38.01,-122.24,2.356,1.805892547660312,0.151151631477927
4.627788116207288,34.109570362132125,5.7195786724136415,1.0457305513592656,990.9393785699682,3.871538645482308,37.36,-121.98,2.427,1.702649656526006,0.1832853025936599
1.300457045129508,26.10513493769271,3.834949353178696,1.1600219874472295,1918.69618763378,3.408195069109899,38.52,-121.47,0.668,1.1045154743784882,0.2930638493339457
5.045190719879127,42.41936378646192,5.317027369098141,1.1260619181471254,543.1853072978644,1.70613687012679,33.61,-117.89,5.00001,2.4137291280148427,0.2152190622598001
8.213347769897483,3.769290823526796,7.164890882398242,1.0321759593548416,3727.282457792531,2.935674243093961,33.79,-117.76,3.74,2.3905167820990942,0.1412970804546467
4.369239980427487,52.260223379016665,5.051978832090499,1.139046749230928,1447.2940706990216,3.9481703078272266,37.75,-122.41,2.3,1.3120665742024964,0.2193446088794926
6.792526451914038,4.749825770847518,7.304197187421529,0.985031951056855,3145.4555816586667,3.505951422296566,35.33,-119.1,1.703,2.12752322973406,0.1352409638554217
4.906438140075967,20.69739214879654,5.803846815866092,1.064589224244238,1822.0371079620115,3.734815558904186,36.88,-121.6,2.415,1.8345864661654137,0.1826697892271662
3.604948080254751,52.2078164040531,6.867226859242087,1.0526591378740229,993.2824915393222,2.418042779920533,34.04,-118.33,4.2,2.5348605577689245,0.1575638506876227
4.332592964667334,35.0301660096633,6.66918451232798,1.0760569537748332,504.8861212642127,3.2783593241295104,33.82,-117.95,2.247,2.252016129032258,0.162041181736795
3.0233370311513,38.12357471714558,5.0558785980228205,0.9563193044156796,1337.8763517222833,3.781635245001998,37.47,-122.15,1.515,1.1720510894064613,0.1929487179487179
3.304312431568579,39.08594165881351,6.740086877873457,1.080905576333048,495.9424141984324,2.462313721287796,39.48,-121.79,0.821,2.708333333333333,0.1628959276018099
2.920616921687071,33.5877499906248,4.550309871707841,1.0279248385393087,908.9327807109366,3.443070123370445,34.96,-120.44,1.042,1.2657200811359026,0.2275641025641026
6.17431184482118,44.60997064576031,5.8391652077828615,0.9939288560835924,550.8719729399028,2.198663057083543,33.97,-118.39,3.614,2.138401559454191,0.1695533272561531
2.1786557756228584,52.337825952127865,2.8100163727291814,1.0044767474905736,931.1147164490322,1.913115779655803,37.78,-122.42,1.875,1.4011173184357542,0.3740031897926634
4.736574380554848,22.51378497641767,5.979020890105154,1.0984715289603697,1265.777613299385,2.014321413455466,32.85,-117.2,2.953,2.699306090979183,0.1802342187946301
5.149045920035209,23.800251309366303,5.63667269942928,0.9553513447927402,683.888324459807,3.300986859301273,33.82,-117.89,2.162,1.8114285714285716,0.1656151419558359
1.4616536654673886,42.15747713107414,4.309955381212333,1.0397616330427355,1939.0902824414927,2.8367357733239342,39.72,-121.82,0.663,1.5848855774348058,0.2330423102753525
5.05780100635998,11.07462007752404,5.964172221200047,1.0671832624839754,743.7768427606698,2.6453865850321217,35.54,-117.84,0.98,2.2888888888888888,0.1804683038263849
1.16547527678803,9.42646957098135,3.522928126579519,1.1358416430831908,714.3436674392361,1.9320614032485135,33.83,-117.91,1.75,1.578231292517007,0.3172413793103448
3.944982176881595,25.43866078989509,4.274086015296072,1.079254732818594,1143.0911450825702,1.534544240828364,34.05,-118.39,4.6,2.4705882352941178,0.2491115849324804
1.3369945171327708,19.07298767857695,3.309167829139973,0.9787583756948918,3144.4769622388912,2.935191153655252,32.68,-117.08,1.226,1.1624560281419891,0.2965612104539202
4.727475520086919,31.42610065532578,5.670652125761547,1.0109185352596493,1020.0284582970312,1.7757561839436824,37.9,-122.05,3.357,2.713995943204868,0.1808669656203288
7.640166383374278,18.6728456333776,7.309106124019156,0.9730514647885556,782.4994064893006,2.904649352354691,34.15,-117.2,1.732,2.488621151271753,0.1350188273265196
5.086647914041052,35.210204938188234,6.0898596576521,1.043066995206236,1858.6702575435947,2.888900529379601,37.93,-122.08,2.332,2.206877729257642,0.1704180064308681
4.082146796769949,34.76996517739943,5.333783278528732,0.967774423570662,765.9142729655721,2.9847360045919324,38.68,-121.38,0.842,1.977135980746089,0.1813755325623859
3.1852646162972995,20.15370341102509,5.351510973539154,1.097987907761964,527.5896701121596,2.511264004154321,40.95,-124.16,0.96,2.032136105860113,0.1990697674418604
2.023134468363088,38.42869333603297,5.60169008459264,1.1050299928687837,561.6798140548925,2.406293687791106,40.59,-124.15,0.796,2.200371057513915,0.2006745362563237
6.347763874901015,41.39900259047609,5.346650269902714,0.9757937414071708,769.3580377282543,2.685710869608986,34.01,-118.43,4.466,2.046916890080429,0.1827111984282907
3.876317904540058,16.443771648370817,5.084108497444037,1.0694908839715764,4394.781794605424,2.6413161845743827,34.1,-117.84,1.807,1.7732518669382211,0.2072485962225625
2.2033663832499357,16.916508003714423,5.822923889326078,1.4311169925200606,864.1147064377332,2.1103421214456355,40.05,-123.78,1.019,2.245828698553949,0.2456661713719663
1.720510360376745,45.092422111284286,5.004809370586813,1.038468638927956,809.7651264757566,2.5154393071348653,37.26,-121.0,0.774,2.066115702479338,0.212
5.212092176594799,44.39275930392049,6.483249268096887,1.2836493866339642,760.8799305631961,2.153085780605936,33.61,-117.89,5.00001,2.853691275167785,0.1989651928504233
5.713050991665242,27.04028187647251,6.188244316106876,1.0154596176016046,1071.359209112337,3.309634057307105,33.88,-117.89,2.434,2.0163934426229506,0.1606886657101865
4.808468379119868,22.24006357610222,6.340127736135663,1.0316020192497446,3284.839565920053,3.815894478853756,32.73,-117.02,1.414,1.585670731707317,0.1663141703518554
5.793489948082425,14.98783129722219,6.713036562509486,0.9435575227009352,401.1266109589221,1.889260988915876,32.95,-117.26,5.00001,2.6227848101265825,0.1438223938223938
3.818769514548024,35.928521930247584,5.677805677691067,1.09377156527373,1905.8601575376351,4.990493723277329,37.47,-122.14,1.606,1.0776799585706889,0.1979817395482941
6.189442239710605,14.362349988121071,7.258773171792503,0.9791517180236662,880.4258923360491,3.439920218010246,38.39,-121.37,1.435,2.108622620380739,0.134891131173659
2.4807081314026718,36.709516110051005,2.949040776160523,0.9987087026206488,970.7610805976436,1.9310810455962557,34.09,-118.34,2.0,1.4448897795591182,0.3474341192787795
2.529117588568688,52.092543243296745,3.879516308998298,1.046610071872654,1324.4463615318832,4.022109321515212,33.99,-118.28,1.019,0.941305942773294,0.2665627435697584
7.265889195594233,12.941092484281818,19.43476550602164,2.884339511796684,715.6021423230575,3.1246813701459035,34.28,-117.17,2.538,6.23974358974359,0.1475241421820423
0.8835153894643314,23.87774806771049,2.812220824382888,1.046517226813602,508.8202235129031,1.7936861456168416,34.0,-118.33,1.516,1.6502835538752365,0.3665521191294387
2.930036539241757,43.673495054449695,5.425096709591172,1.0924576787212872,925.639314867828,2.3988028531513925,37.95,-122.34,1.334,1.9163987138263667,0.2058165548098433
3.161081686315406,10.813571430873488,4.606288821471059,0.967620670987815,1658.8878773971123,4.996069066715004,36.86,-121.45,1.462,0.9975262832405688,0.2076875387476751
3.5517633249996665,12.883994594202756,4.062530317864311,1.0615547248424189,1583.0515925557454,2.2234754617915398,33.87,-118.37,2.94,1.8480610298792115,0.2497420020639834
1.2429615404766252,42.001944492760416,3.6286431422115295,1.0054323618078551,889.3960522330053,4.061255242962463,33.93,-118.25,0.854,0.9110122358175752,0.2844932844932845
3.840681267060824,17.148726509941106,5.735500787480354,1.11543477476652,1905.7167072373504,3.741443173618957,33.39,-117.14,2.083,1.4961160020714657,0.203184492904119
4.252439944090028,44.9317384522819,5.409757496125864,1.046095317367501,854.1353902723047,2.225424626021308,37.56,-122.31,3.097,2.0674846625766867,0.1905044510385757
2.0857830923290623,22.61071310921275,2.179796546960364,1.0063058862625978,1828.4846646151632,5.428314752219422,33.92,-118.22,1.0,0.4989224137931034,0.4416846652267818
5.042693722971371,24.471420159925778,4.4279227136321175,0.9426051755621044,1553.2026720067463,4.210874643606466,37.47,-122.13,1.734,1.054333764553687,0.2165644171779141
1.721795270500314,36.98202602170398,4.450685295694587,1.056875069589611,1141.221704966042,2.9920660401290107,33.92,-118.27,0.888,1.2772449869224063,0.2361774744027303
6.096889608969372,28.57284520438773,7.900164336910397,1.0243090693268255,177.37543180060723,2.564808277021024,38.43,-122.68,3.344,3.031055900621118,0.1290983606557377
1.665807018227766,40.80392086272509,3.962773126570309,1.0601968448596388,1461.5931412132172,3.483264002664587,33.94,-118.26,0.942,1.072443181818182,0.271523178807947
2.935456001019462,32.19546487932641,4.636708044358266,1.0107459708746411,574.0656233526223,3.5150694390983257,38.72,-121.71,1.514,1.2909090909090908,0.2183098591549296
8.821142782710545,22.13643236794916,7.55435855601682,0.909022338568408,928.6024242374356,2.4906823874625177,34.12,-117.66,3.905,2.435155412647374,0.1223591549295774
3.054238683280901,52.19692628659355,10.094362815494229,1.9172909175572832,853.161185747201,2.4007963506037044,37.0,-122.04,1.166,4.227386934673367,0.1913818722139673
2.370780468027036,30.832619752539674,3.7197018146198153,1.0380929969794233,1539.8901565438416,3.5169309153684325,34.07,-118.21,1.531,0.9777927321668908,0.2780454232622161
3.517200048368086,34.09019283792129,5.119791245918488,1.094103393261295,1195.8710035723066,3.022363478080736,37.69,-121.78,1.746,2.038029386343993,0.2111959287531806
1.89592117772684,15.092783283351302,4.418423558487902,1.059958626905093,623.2903678773476,2.4934449364622706,33.22,-117.22,1.625,2.03125,0.2398601398601398
7.189663078644501,45.3990073085795,6.837159570144458,0.9854133184642384,981.2124743714662,2.590070915224956,37.48,-122.25,5.00001,2.8162217659137574,0.1421800947867298
1.291433835279575,44.99160665095609,3.972595301113443,0.9756091786829556,1528.402229742666,3.557566741201482,33.98,-118.27,0.992,1.1291611185086552,0.25
4.842890004048115,21.994122010188324,4.841483545349587,0.9542461317707618,1611.388628341745,2.5558755227900742,37.37,-122.07,4.575,2.275196137598069,0.1928381962864721
8.102535505972053,52.40384496250382,6.171772328794874,1.0854432355652717,736.1728859372679,1.9920037035656963,37.79,-122.44,5.00001,2.8324099722991694,0.1726161369193154
2.211223676070631,33.5988467391376,3.666647302716885,0.9749729048185584,871.4055003225583,3.030352631353614,34.07,-117.73,1.194,1.2002341920374708,0.2546341463414634
